storyPriority,storyType,storyTitle,storyPoints,userPreviousSuccessRate,completed,userSkills,skills,tags
4,4,Bug: Fix security vulnerability in React application,14.302800920999667,0.5671616453310283,False,"['Security', 'React', 'Bug Fixing', 'Skill36', 'Skill33']","['Tech14', 'Security', 'Tech34', 'Bug Fixing', 'Vulnerability']","['Bug Fix', 'Security', 'Tag28', 'Tag14', 'Frontend']"
6,4,Bug: Fix payment issue,6.90704682249636,0.563430856069878,True,"['Bug Fixing', 'Skill32', 'Skill13', 'API Integration', 'Payment Gateway']","['Tech38', 'Bug Fixing', 'Fix Bug', 'Payment Issue', 'Tech7']","['Tag46', 'Bug Fix', 'Payment', 'Backend', 'Tag13']"
1,4,Bug: Fix UI issue on iOS,9.628193390518634,0.585184691901818,True,"['Bug Fixing', 'iOS Development', 'Skill20', 'Skill5', 'UI Design']","['Fix Bug', 'Bug Fixing', 'UI Issue', 'Tech35', 'Tech28']","['Bug Fix', 'Tag18', 'Tag27', 'UI', 'Backend']"
2,2,Task: Implement a content delivery network for high traffic,6.572662104487672,0.8708226031687721,True,"['CDN', 'Skill41', 'Cloud Computing', 'API Integration']","['CDN', 'Tech49', 'Task', 'Implementation']","['CDN', 'Backend', 'Tag36', 'Implementation']"
1,2,Task: Implement a content delivery network for high traffic using Google Cloud,9.091702911023043,0.8439146793288336,True,"['Skill42', 'Cloud Computing', 'CDN', 'Skill33', 'API Integration']","['Tech32', 'CDN', 'Task', 'Tech44', 'Implementation']","['Tag22', 'CDN', 'Backend', 'Implementation', 'Tag1']"
1,5,Research: New machine learning algorithm for recommender systems using TensorFlow,6.163211010842905,0.8801364168862267,True,"['Skill38', 'Skill48', 'Machine Learning', 'Deep Learning', 'Research']","['New Tech', 'Machine Learning', 'Tech30', 'Tech41', 'Research']","['Tag41', 'New Tech', 'Machine Learning', 'Tag19', 'Research']"
4,2,Task: Implement a content delivery network for high traffic using AWS,13.90739045297136,0.6035623929698088,False,"['Cloud Computing', 'CDN', 'Skill22', 'Skill12', 'API Integration']","['CDN', 'Tech30', 'Task', 'Implementation', 'Tech48']","['CDN', 'Tag20', 'Tag14', 'Backend', 'Implementation']"
3,4,Bug: Fix authentication issue,9.034215228014032,0.5722048130258041,True,"['Authentication', 'Authorization', 'Bug Fixing', 'Skill39']","['Authentication Issue', 'Bug Fixing', 'Tech7', 'Fix Bug']","['Authentication', 'Bug Fix', 'Backend', 'Tag10']"
0,5,Research: New natural language processing algorithm for language translation,7.0491696088234574,0.9098671393877071,True,"['NLP', 'Language Translation', 'Research', 'Skill23']","['NLP', 'Tech8', 'Research', 'New Tech']","['NLP', 'Language Translation', 'Research', 'Tag42']"
1,2,Task: Implement a content management system,6.18423659171025,0.8698788493420534,True,"['Cloud Computing', 'Skill48', 'Skill32', 'API Integration', 'CMS']","['Tech27', 'Tech7', 'Task', 'Implementation', 'CMS']","['Tag7', 'Tag28', 'Backend', 'Implementation', 'CMS']"
5,4,Bug: Fix database connection issue on PostgreSQL,12.639684534836917,0.5635201580415835,True,"['Database Administration', 'Bug Fixing', 'Skill49', 'PostgreSQL', 'Skill29']","['Bug Fixing', 'Fix Bug', 'Tech1', 'Database Issue', 'Tech37']","['Bug Fix', 'Database', 'Tag35', 'Backend', 'Tag40']"
1,0,User story: Improve user experience,1.9957396633953024,0.8939851295586995,True,"['Skill45', 'User Experience', 'Human-Computer Interaction', 'Skill33', 'UX Design']","['Tech47', 'User Experience', 'Improvement', 'Tech7', 'UX']","['Tag14', 'User Experience', 'Improvement', 'Tag48', 'UX']"
3,4,Bug: Fix login issue on Android,9.844978133092214,0.5731537430639895,True,"['Authentication', 'Bug Fixing', 'Android Development', 'Skill41']","['Login Issue', 'Tech18', 'Bug Fixing', 'Fix Bug']","['Login', 'Bug Fix', 'Backend', 'Tag36']"
4,4,Bug: Fix security vulnerability in React application,14.264781942893427,0.5991277376166113,True,"['Skill30', 'Security', 'React', 'Bug Fixing', 'Skill36']","['Security', 'Tech17', 'Bug Fixing', 'Vulnerability', 'Tech48']","['Bug Fix', 'Security', 'Tag27', 'Tag10', 'Frontend']"
0,5,Research: New AI-powered chatbot for customer support using Dialogflow,5.571117916650797,0.9117183441473973,False,"['NLP', 'Chatbot Development', 'Research', 'Skill14']","['Tech39', 'Research', 'New Tech', 'Chatbot']","['Research', 'New Tech', 'Chatbot', 'Tag11']"
4,6,Refactor database schema,6.374108316910331,0.5832148863266338,False,"['SQL', 'MongoDB', 'PostgreSQL', 'Skill47']","['Tech21', 'Database Schema', 'Database Design', 'Refactoring']","['Refactor', 'Database', 'Tag42', 'Schema']"
4,2,Task: Implement a load balancer for high traffic using HAProxy,9.844978133092214,0.5911834137895123,False,"['Load Balancer', 'Skill36', 'Cloud Computing', 'API Integration']","['Load Balancer', 'Tech34', 'Task', 'Implementation']","['Load Balancer', 'Backend', 'Tag49', 'Implementation']"
1,0,User story: Improve user interface,2.1066140891394856,0.8721362058220308,True,"['Skill14', 'Interaction Design', 'User Experience', 'Skill8', 'UI Design']","['Tech46', 'Tech49', 'User Experience', 'Improvement', 'User Story']","['Tag27', 'Tag37', 'User Experience', 'Improvement', 'User']"
2,1,Task: Develop a chatbot for customer service,6.730207345016761,0.5219540709603009,False,"['NLP', 'Chatbot Development', 'Skill47', 'Machine Learning']","['Task', 'Tech27', 'Development', 'Chatbot']","['Tag42', 'Chatbot', 'Development', 'Frontend']"
1,0,User story: Enhance user experience for accessibility,3.215358346581321,0.850287282085362,True,"['Accessibility', 'Skill22', 'User Experience', 'Skill37', 'UI Design']","['Accessibility', 'Enhancement', 'Tech8', 'User Story', 'Tech48']","['Accessibility', 'Enhancement', 'User', 'Tag10', 'Tag1']"
4,4,Bug: Fix database connection issue on PostgreSQL,13.301942857640917,0.5840076005886454,True,"['Skill4', 'Database Administration', 'Bug Fixing', 'Skill49', 'PostgreSQL']","['Bug Fixing', 'Fix Bug', 'Database Issue', 'Tech34', 'Tech15']","['Bug Fix', 'Tag7', 'Tag33', 'Backend', 'Database']"
2,1,Task: Develop a mobile app for iOS,6.141667868127825,0.6028771868091499,False,"['Swift', 'Mobile App Development', 'Skill35', 'iOS']","['Mobile App', 'Tech18', 'Development', 'iOS']","['Mobile App', 'Tag17', 'Development', 'iOS']"
4,5,Research new tech stack,4.348749361395445,0.4330546423481754,False,"['Data Science', 'Skill8', 'Research', 'Machine Learning']","['Tech Stack', 'Research', 'New Tech', 'Tech41']","['Tech Stack', 'Tag12', 'Research', 'New Tech']"
0,5,Research: New natural language processing algorithm for language translation,7.0491696088234574,0.9098671393877071,True,"['NLP', 'Language Translation', 'Research', 'Skill34']","['NLP', 'Tech12', 'Research', 'New Tech']","['NLP', 'Language Translation', 'Research', 'Tag37']"
1,5,Research: New cloud storage solution,2.3369695256199243,0.8669086135016895,True,"['Cloud Computing', 'Skill22', 'Skill20', 'Research', 'Cloud Storage']","['New Tech', 'Tech22', 'Research', 'Tech29', 'Cloud Storage']","['New Tech', 'Tag38', 'Tag37', 'Research', 'Cloud Storage']"
0,1,Task: Develop a desktop application for macOS,5.824462668338433,0.6296780734348487,False,"['Desktop App Development', 'macOS', 'Swift', 'Skill29', 'Skill25']","['macOS', 'Development', 'Tech43', 'Tech40', 'Desktop App']","['macOS', 'Tag4', 'Development', 'Tag36', 'Desktop App']"
0,5,Research: New natural language processing algorithm for sentiment analysis,6.486103240625459,0.9337471575744464,True,"['NLP', 'Research', 'Skill25', 'Deep Learning']","['NLP', 'Research', 'New Tech', 'Tech22']","['NLP', 'Research', 'New Tech', 'Tag7']"
1,6,Refactor: Improve code quality,3.889286430657151,0.584108017852402,True,"['Code Quality', 'Code Review', 'Skill40', 'Refactoring']","['Code Quality', 'Tech8', 'Refactor', 'Improvement']","['Tag24', 'Code Quality', 'Refactor', 'Improvement']"
1,0,User story: Enhance user authentication,2.8424071003320392,0.8626614180156084,True,"['Authentication', 'Security', 'Skill40', 'Authorization']","['Security', 'User Story', 'Enhancement', 'Tech42']","['Tag34', 'Security', 'Enhancement', 'User']"
4,2,Task: Implement a load balancer for high traffic using Azure,11.019644886861931,0.5564209405535877,False,"['Load Balancer', 'Skill17', 'Cloud Computing', 'API Integration']","['Load Balancer', 'Tech28', 'Task', 'Implementation']","['Load Balancer', 'Backend', 'Tag1', 'Implementation']"
3,6,Refactor: Simplify API endpoints,5.2806242245516115,0.600291191222471,False,"['API Performance', 'API Optimization', 'Endpoint Simplification', 'Skill16']","['Tech47', 'Refactor', 'API', 'Simplification']","['Tag29', 'Refactor', 'API', 'Simplification']"
3,6,Refactor: Optimize database indexing,7.298260528922218,0.6462501439460078,False,"['Database Optimization', 'Skill48', 'Indexing', 'Database Performance', 'Skill36']","['Optimization', 'Tech32', 'Refactor', 'Tech26', 'Database']","['Optimization', 'Refactor', 'Tag26', 'Database', 'Tag15']"
1,2,Task: Implement a load balancer,8.051175940151081,0.5707990280389829,False,"['Cloud Computing', 'Skill48', 'Load Balancer', 'API Integration', 'Skill17']","['Load Balancer', 'Task', 'Implementation', 'Tech42', 'Tech11']","['Tag44', 'Load Balancer', 'Backend', 'Tag10', 'Implementation']"
5,2,Task: Implement a load balancer for high traffic using NGINX,11.142235833301594,0.5747990778837905,False,"['Skill39', 'Load Balancer', 'Cloud Computing', 'API Integration']","['Tech21', 'Load Balancer', 'Task', 'Implementation']","['Load Balancer', 'Backend', 'Tag1', 'Implementation']"
0,0,User story: Enhance user experience,3.5245848044117287,0.8617358156357633,False,"['Interaction Design', 'Skill15', 'UX Design', 'User Experience']","['User Story', 'Tech26', 'User Experience', 'Improvement']","['User', 'Tag45', 'User Experience', 'Improvement']"
4,4,Bug: Fix database connection issue on PostgreSQL,12.639684534836917,0.5635201580415835,False,"['Database Administration', 'Bug Fixing', 'Skill45', 'PostgreSQL', 'Skill17']","['Tech14', 'Bug Fixing', 'Fix Bug', 'Database Issue', 'Tech40']","['Bug Fix', 'Tag17', 'Backend', 'Tag23', 'Database']"
3,1,Task: Develop a mobile app for Windows,8.1888904908371,0.563251456220755,False,"['Windows', 'Mobile App Development', 'Skill35', 'Java']","['Mobile App', 'Windows', 'Tech15', 'Development']","['Mobile App', 'Windows', 'Tag41', 'Development']"
4,2,Task: Implement a content delivery network for high traffic using AWS,13.551322842021047,0.5921323438276977,False,"['CDN', 'Cloud Computing', 'API Integration', 'Skill33']","['CDN', 'Tech14', 'Task', 'Implementation']","['CDN', 'Backend', 'Tag36', 'Implementation']"
0,5,Research: New AI-powered chatbot for customer support using Dialogflow,5.4328468614649905,0.8967162450257832,False,"['Chatbot Development', 'NLP', 'Research', 'Skill33', 'Skill40']","['New Tech', 'Tech12', 'Tech4', 'Research', 'Chatbot']","['New Tech', 'Tag26', 'Research', 'Tag9', 'Chatbot']"
6,4,Bug: Fix authentication issue,8.426787266423828,0.5385583100382237,True,"['Authentication', 'Authorization', 'Bug Fixing', 'Skill39']","['Authentication Issue', 'Tech36', 'Bug Fixing', 'Fix Bug']","['Authentication', 'Bug Fix', 'Backend', 'Tag39']"
0,5,Research: New AI-powered chatbot for customer support,5.55951706339325,0.9365939476890027,True,"['NLP', 'Chatbot Development', 'Research', 'Skill18']","['Tech3', 'Research', 'New Tech', 'Chatbot']","['Tag23', 'Research', 'New Tech', 'Chatbot']"
2,2,Fix login issue,2.45035789482859,0.8689353798742203,False,"['Skill30', 'Python', 'C++', 'Skill18', 'Java']","['Tech49', 'Fix Bug', 'Back-end Development', 'Tech44', 'Login Issue']","['Tag29', 'Bug Fix', 'Tag42', 'Login', 'Backend']"
1,0,User story: Improve user experience,1.9518314147368117,0.8461829405321896,False,"['Skill23', 'UX Design', 'User Experience', 'Human-Computer Interaction']","['UX', 'Tech7', 'User Experience', 'Improvement']","['Tag2', 'UX', 'User Experience', 'Improvement']"
1,4,Bug: Fix UI issue in React application,10.457706797641428,0.5571617654601526,True,"['Skill37', 'React', 'Bug Fixing', 'UI']","['Issue', 'Tech39', 'Bug Fixing', 'UI']","['UI', 'Bug Fix', 'Tag18', 'Frontend']"
3,0,User story: Enhance user authentication,2.7821065781189573,0.8186006360522541,True,"['Security', 'Skill39', 'Authentication', 'Skill47', 'Authorization']","['Security', 'Tech46', 'Enhancement', 'Tech21', 'User Story']","['Tag30', 'Security', 'Enhancement', 'Tag28', 'User']"
3,4,Bug: Fix database issue on MySQL,10.460058129221904,0.5599894398062693,True,"['MySQL Development', 'Database Administration', 'Skill7', 'Bug Fixing']","['Tech1', 'Database Issue', 'Bug Fixing', 'Fix Bug']","['Bug Fix', 'Backend', 'Database', 'Tag47']"
3,4,Bug: Fix UI issue in React application,10.951942938245443,0.5454519362086314,True,"['React', 'Bug Fixing', 'UI', 'Skill10']","['Issue', 'Tech39', 'Bug Fixing', 'UI']","['UI', 'Bug Fix', 'Tag42', 'Frontend']"
2,3,Epic: Implement a microservices architecture for scalability,10.236113113546374,0.8783703613760854,False,"['Skill16', 'Cloud Computing', 'API Integration', 'Microservices']","['Tech25', 'Scalability', 'Architecture', 'Microservices']","['Backend', 'Scalability', 'Architecture', 'Tag49']"
2,0,User story: Improve accessibility,2.663935259542599,0.910023906619811,False,"['Accessibility', 'UX', 'UI Design', 'Skill28']","['Accessibility', 'User Story', 'Tech31', 'Improvement']","['User', 'Accessibility', 'Tag7', 'Improvement']"
0,5,Research: New machine learning algorithm for recommender systems,5.230129742997777,0.9498369709877442,True,"['Machine Learning', 'Skill34', 'Deep Learning', 'Research', 'Skill23']","['New Tech', 'Tech22', 'Machine Learning', 'Research', 'Tech29']","['New Tech', 'Machine Learning', 'Tag11', 'Tag12', 'Research']"
2,1,Task: Develop a game for iOS,9.451380451481702,0.7198672039566015,False,"['Skill28', 'Swift', 'Game Development', 'iOS', 'Skill34']","['Tech10', 'iOS', 'Development', 'Game', 'Tech42']","['Tag6', 'Tag7', 'iOS', 'Development', 'Game']"
2,2,Task: Implement a content delivery network for high traffic using AWS,12.640180899635741,0.5573140720793559,False,"['CDN', 'Skill18', 'Cloud Computing', 'API Integration']","['CDN', 'Tech18', 'Task', 'Implementation']","['CDN', 'Backend', 'Tag43', 'Implementation']"
2,3,Spike: Test new logging library,4.463014869920724,0.557150575827061,False,"['Skill30', 'Performance Optimization', 'Skill47', 'Testing', 'Logging Library']","['Library', 'Tech13', 'Test', 'Tech19', 'Logging']","['Test', 'Tag17', 'Logging', 'Tag24', 'Performance']"
3,4,Bug: Fix UI issue in React application,10.457706797641428,0.5571617654601526,True,"['React', 'Bug Fixing', 'UI', 'Skill23']","['Tech8', 'Issue', 'Bug Fixing', 'UI']","['UI', 'Bug Fix', 'Tag15', 'Frontend']"
3,3,Spike: Test new logging library,4.992396572861514,0.6006606506959157,False,"['Performance Optimization', 'Testing', 'Skill20', 'Logging Library', 'Skill23']","['Library', 'Tech9', 'Test', 'Logging', 'Tech44']","['Tag30', 'Test', 'Tag31', 'Logging', 'Performance']"
2,4,Bug: Fix authentication issue,9.27159363531424,0.5832501970525558,True,"['Authentication', 'Skill31', 'Bug Fixing', 'Skill44', 'Authorization']","['Tech31', 'Authentication Issue', 'Bug Fixing', 'Fix Bug', 'Tech15']","['Bug Fix', 'Authentication', 'Tag42', 'Backend', 'Tag19']"
2,5,Research new tech stack,4.90071578965718,0.4641869781738505,False,"['Skill14', 'Machine Learning', 'Skill12', 'Research', 'Data Science']","['Tech9', 'New Tech', 'Tech8', 'Tech Stack', 'Research']","['Tag22', 'New Tech', 'Tech Stack', 'Research', 'Tag10']"
4,2,Task: Implement a load balancer,7.434650577207367,0.5707992144280684,False,"['Load Balancer', 'Cloud Computing', 'API Integration', 'Skill23']","['Tech33', 'Load Balancer', 'Task', 'Implementation']","['Load Balancer', 'Backend', 'Tag48', 'Implementation']"
1,1,Task: Develop a desktop application for macOS,5.452928893113157,0.571790787628774,False,"['Desktop App Development', 'Skill2', 'macOS', 'Swift', 'Skill48']","['macOS', 'Tech27', 'Development', 'Tech35', 'Desktop App']","['macOS', 'Tag46', 'Tag8', 'Development', 'Desktop App']"
3,0,User story: Enhance security,2.6565564701909077,0.84783783278031,True,"['Security', 'Authentication', 'Skill31', 'Skill29', 'Authorization']","['Security', 'Tech47', 'Tech19', 'Enhancement', 'User Story']","['Security', 'Tag7', 'Enhance', 'User', 'Tag1']"
1,0,User story: Enhance accessibility,2.3704682999791604,0.8802573009279138,True,"['Accessibility', 'User Experience', 'Skill9', 'UI Design']","['Tech30', 'Accessibility', 'User Story', 'Enhancement']","['Accessibility', 'Tag2', 'Enhancement', 'User']"
2,5,Research new tech stack,4.992396572861514,0.4758857329185032,False,"['Skill48', 'Machine Learning', 'Research', 'Skill33', 'Data Science']","['Tech10', 'Tech9', 'New Tech', 'Tech Stack', 'Research']","['Tag29', 'New Tech', 'Tech Stack', 'Tag26', 'Research']"
3,6,Refactor: Optimize database indexing,6.8337489964785565,0.591489267597508,False,"['Database Optimization', 'Database Performance', 'Skill48', 'Indexing']","['Optimization', 'Refactor', 'Database', 'Tech19']","['Optimization', 'Refactor', 'Database', 'Tag42']"
0,0,User story: Improve scalability,3.437107198069688,0.8430043075064723,True,"['System Design', 'Cloud Computing', 'Skill22', 'Scalability', 'Skill44']","['Tech47', 'Tech19', 'Scalability', 'Improvement', 'User Story']","['Tag10', 'Scalability', 'Improvement', 'Tag19', 'User']"
