storyType,storyPriority,storyTitle,storyPoints,userPreviousSuccessRate,userAverageSpentHours,completed,userSkills,skills,tags
6,3,Optimize database queries,5,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
1,1,Create API endpoint for user data,3,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'API']"
5,4,Fix styling issues on dashboard,5,1.0,13.903786,True,[],"['Frontent', 'JavaScript']","['frontend', 'UI', 'styling']"
0,3,Optimize database queries,10,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries']"
5,1,Set up CI/CD pipeline,7,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Cloud engineering', 'Devops']","['automation', 'CI/CD', 'deployment']"
1,0,Add unit tests for services,1,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'QA', 'testing']"
0,4,Implement login functionality,12,1.0,14.601895,False,[],"['C#', 'Backend', '.NET']","['backend', 'authentication', 'login']"
2,1,Enhance user profile settings,4,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'UX']"
1,3,Optimize database queries,3,1.0,13.903786,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization', 'database']"
3,4,Fix styling issues on dashboard,4,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['frontend', 'UI', 'styling']"
6,0,Add unit tests for services,12,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'QA']"
6,2,Resolve logout session bug,7,1.0,14.339683,False,[],"['Backend', 'Python']","['sessions', 'critical', 'bug']"
1,4,Optimize database queries,13,1.0,14.601895,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'queries']"
3,2,Refactor authentication module,7,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Java', 'Backend']","['refactoring', 'security']"
3,1,Resolve logout session bug,11,1.0,14.601895,True,[],"['Backend', 'Python']","['sessions', 'critical']"
1,3,Implement login functionality,4,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['backend', 'login', 'authentication']"
1,0,Optimize database queries,5,1.0,14.601895,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization', 'queries']"
1,0,Fix styling issues on dashboard,10,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['styling', 'frontend']"
6,0,Implement login functionality,10,1.0,14.601895,False,[],"['C#', 'Backend', '.NET']","['authentication', 'login']"
6,3,Create API endpoint for user data,3,1.0,14.339683,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend', 'API']"
0,4,Fix styling issues on dashboard,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling', 'frontend']"
4,0,Optimize database queries,1,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database', 'optimization']"
5,1,Create API endpoint for user data,2,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'user-data', 'API']"
1,0,Refactor authentication module,10,1.0,14.339683,False,[],"['Java', 'Backend']","['refactoring', 'security', 'authentication']"
5,1,Refactor authentication module,11,1.0,14.339683,True,[],"['Java', 'Backend']","['security', 'refactoring']"
1,0,Optimize database queries,8,1.0,14.339683,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database', 'optimization']"
3,3,Refactor authentication module,11,1.0,14.339683,False,[],"['Java', 'Backend']","['refactoring', 'security', 'authentication']"
4,3,Create API endpoint for user data,2,1.0,14.601895,True,[],"['Backend', 'SQL Server', 'Node.js']","['API', 'user-data', 'backend']"
4,0,Fix styling issues on dashboard,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling', 'frontend']"
1,0,Set up CI/CD pipeline,9,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
4,3,Fix styling issues on dashboard,5,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['styling', 'UI']"
5,4,Implement login functionality,2,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Backend', '.NET']","['backend', 'authentication']"
5,4,Create API endpoint for user data,4,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'SQL Server', 'Node.js']","['API', 'user-data']"
5,3,Enhance user profile settings,5,1.0,14.601895,False,[],"['Frontent', 'JavaScript']","['profile', 'UX', 'enhancements']"
1,2,Resolve logout session bug,4,1.0,14.601895,True,[],"['Backend', 'Python']","['sessions', 'bug']"
1,0,Implement login functionality,12,1.0,14.455538,True,[],"['C#', 'Backend', '.NET']","['authentication', 'login', 'backend']"
6,1,Enhance user profile settings,8,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'profile']"
4,2,Optimize database queries,3,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization', 'queries']"
1,0,Refactor authentication module,10,1.0,14.339683,False,[],"['Java', 'Backend']","['authentication', 'security']"
5,3,Add unit tests for services,8,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['QA', 'unit-tests']"
2,3,Set up CI/CD pipeline,7,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
0,4,Add unit tests for services,7,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Testing', 'Python']","['unit-tests', 'testing', 'QA']"
2,2,Refactor authentication module,7,1.0,14.339683,False,[],"['Java', 'Backend']","['refactoring', 'security']"
6,1,Refactor authentication module,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['security', 'authentication']"
1,2,Refactor authentication module,8,1.0,14.335423,False,['.NET'],"['Java', 'Backend']","['refactoring', 'authentication']"
5,3,Fix styling issues on dashboard,3,1.0,13.903786,True,[],"['Frontent', 'JavaScript']","['UI', 'styling']"
2,3,Set up CI/CD pipeline,5,1.0,14.601895,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment', 'automation']"
0,4,Add unit tests for services,8,1.0,14.339683,False,[],"['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
2,3,Add unit tests for services,3,1.0,14.601895,True,[],"['C#', 'Testing', 'Python']","['testing', 'QA', 'unit-tests']"
1,2,Enhance user profile settings,9,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['UX', 'enhancements']"
5,3,Enhance user profile settings,12,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['enhancements', 'profile', 'UX']"
0,4,Add unit tests for services,5,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['testing', 'unit-tests', 'QA']"
6,2,Set up CI/CD pipeline,10,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
5,1,Add unit tests for services,12,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'testing']"
1,0,Implement login functionality,3,1.0,14.339683,True,[],"['C#', 'Backend', '.NET']","['login', 'backend']"
3,2,Add unit tests for services,12,1.0,13.903786,True,[],"['C#', 'Testing', 'Python']","['QA', 'testing']"
6,3,Implement login functionality,6,1.0,13.903786,False,[],"['C#', 'Backend', '.NET']","['login', 'backend']"
4,0,Design new landing page,13,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['design', 'responsive', 'frontend']"
3,1,Optimize database queries,9,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries']"
5,4,Implement login functionality,5,1.0,13.903786,True,[],"['C#', 'Backend', '.NET']","['backend', 'login', 'authentication']"
4,4,Resolve logout session bug,4,1.0,14.339683,False,[],"['Backend', 'Python']","['sessions', 'critical']"
5,0,Optimize database queries,3,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database', 'optimization']"
3,0,Resolve logout session bug,7,1.0,14.339683,False,[],"['Backend', 'Python']","['critical', 'bug', 'sessions']"
6,4,Set up CI/CD pipeline,4,1.0,14.339683,False,[],"['Cloud engineering', 'Devops']","['deployment', 'CI/CD', 'automation']"
2,2,Design new landing page,11,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['frontend', 'responsive']"
5,0,Refactor authentication module,11,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['authentication', 'security', 'refactoring']"
0,1,Fix styling issues on dashboard,2,1.0,13.903786,True,[],"['Frontent', 'JavaScript']","['frontend', 'UI']"
4,2,Implement login functionality,10,1.0,14.601895,False,[],"['C#', 'Backend', '.NET']","['backend', 'authentication']"
0,4,Design new landing page,10,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'frontend']"
2,1,Add unit tests for services,13,1.0,14.335423,True,['.NET'],"['C#', 'Testing', 'Python']","['testing', 'QA', 'unit-tests']"
4,1,Optimize database queries,2,1.0,13.903786,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
5,4,Optimize database queries,13,1.0,14.455538,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database', 'optimization']"
2,1,Add unit tests for services,2,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Testing', 'Python']","['QA', 'testing', 'unit-tests']"
2,2,Enhance user profile settings,5,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['profile', 'UX']"
5,1,Enhance user profile settings,8,1.0,14.601895,True,[],"['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
2,2,Resolve logout session bug,8,1.0,14.335423,False,['.NET'],"['Backend', 'Python']","['critical', 'bug']"
5,4,Set up CI/CD pipeline,7,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Cloud engineering', 'Devops']","['CI/CD', 'automation']"
5,4,Create API endpoint for user data,12,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['API', 'user-data', 'backend']"
0,1,Design new landing page,6,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['design', 'responsive']"
2,0,Enhance user profile settings,2,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'profile']"
1,4,Resolve logout session bug,4,1.0,14.455538,False,[],"['Backend', 'Python']","['sessions', 'bug']"
3,0,Fix styling issues on dashboard,11,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['UI', 'frontend']"
0,0,Refactor authentication module,12,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Java', 'Backend']","['security', 'refactoring']"
6,2,Optimize database queries,1,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization', 'database']"
4,4,Set up CI/CD pipeline,3,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
2,2,Set up CI/CD pipeline,8,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['automation', 'CI/CD']"
4,2,Refactor authentication module,6,1.0,13.903786,False,[],"['Java', 'Backend']","['authentication', 'security']"
5,3,Add unit tests for services,9,1.0,14.455538,True,[],"['C#', 'Testing', 'Python']","['unit-tests', 'testing', 'QA']"
1,0,Optimize database queries,12,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization']"
4,3,Resolve logout session bug,12,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['bug', 'sessions']"
5,3,Add unit tests for services,13,1.0,13.903786,False,[],"['C#', 'Testing', 'Python']","['QA', 'unit-tests', 'testing']"
3,2,Fix styling issues on dashboard,8,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['frontend', 'UI']"
4,4,Refactor authentication module,12,1.0,14.455538,True,[],"['Java', 'Backend']","['authentication', 'security']"
0,0,Refactor authentication module,5,1.0,14.455538,False,[],"['Java', 'Backend']","['refactoring', 'authentication', 'security']"
1,3,Design new landing page,11,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive', 'design']"
4,0,Fix styling issues on dashboard,6,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['styling', 'UI']"
4,2,Design new landing page,6,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'frontend']"
0,1,Optimize database queries,2,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database', 'optimization']"
4,3,Design new landing page,7,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
5,3,Resolve logout session bug,5,1.0,14.455538,False,[],"['Backend', 'Python']","['bug', 'sessions', 'critical']"
0,3,Enhance user profile settings,11,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['profile', 'enhancements', 'UX']"
3,4,Refactor authentication module,12,1.0,14.339683,False,[],"['Java', 'Backend']","['authentication', 'refactoring']"
4,4,Resolve logout session bug,6,1.0,14.601895,False,[],"['Backend', 'Python']","['sessions', 'bug']"
3,1,Fix styling issues on dashboard,6,1.0,14.601895,False,[],"['Frontent', 'JavaScript']","['frontend', 'UI']"
1,2,Fix styling issues on dashboard,7,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['styling', 'UI']"
4,3,Refactor authentication module,8,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Java', 'Backend']","['authentication', 'security']"
5,0,Refactor authentication module,10,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['security', 'authentication']"
6,4,Set up CI/CD pipeline,8,1.0,14.339683,True,[],"['Cloud engineering', 'Devops']","['automation', 'CI/CD']"
6,3,Optimize database queries,8,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
1,4,Resolve logout session bug,13,1.0,14.601895,False,[],"['Backend', 'Python']","['sessions', 'bug']"
2,4,Resolve logout session bug,4,1.0,14.601895,False,[],"['Backend', 'Python']","['critical', 'sessions', 'bug']"
2,4,Set up CI/CD pipeline,7,1.0,13.903786,False,[],"['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
0,1,Create API endpoint for user data,4,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'user-data', 'API']"
3,2,Enhance user profile settings,3,1.0,14.335423,True,['.NET'],"['Frontent', 'JavaScript']","['UX', 'enhancements']"
4,0,Create API endpoint for user data,6,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'API', 'user-data']"
0,0,Enhance user profile settings,10,1.0,14.339683,True,[],"['Frontent', 'JavaScript']","['UX', 'enhancements']"
1,3,Design new landing page,10,1.0,14.601895,True,[],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive', 'design']"
2,2,Implement login functionality,13,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['login', 'backend']"
2,1,Optimize database queries,2,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
5,3,Design new landing page,5,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['frontend', 'design', 'responsive']"
5,1,Fix styling issues on dashboard,6,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['styling', 'UI']"
1,4,Create API endpoint for user data,6,1.0,14.339683,False,[],"['Backend', 'SQL Server', 'Node.js']","['API', 'backend']"
1,1,Optimize database queries,7,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries']"
6,3,Design new landing page,13,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'Vue.js', 'React']","['frontend', 'design']"
2,0,Enhance user profile settings,1,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['UX', 'profile']"
5,3,Enhance user profile settings,12,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['profile', 'enhancements', 'UX']"
